Date,Open,High,Low,Close,Change,Rate,Volume,Amount
2011/5/27,2980.72,2996.61,2962.07,2963.31,-15.07,-0.51,427709.05,5201999.41
2011/5/30,2956.58,2982.58,2942.36,2954.51,-8.8,-0.3,346711.6,4296026.06
2011/5/31,2958.61,3001.73,2946.15,3001.56,47.05,1.59,396893.99,5055338.62
2011/6/1,2996.09,3006.56,2985.71,3004.17,2.62,0.09,384193.27,4906007.65
2011/6/2,2970.63,2984.49,2923.02,2955.71,-48.47,-1.61,526178.67,6174834.7
2011/6/3,2951.58,2993.9,2951.2,2986.35,30.64,1.04,390761.64,4927375.9
2011/6/7,2977.68,3006.57,2974.36,3004.26,17.91,0.6,368523.32,4985913.49
2011/6/8,3003.58,3012.81,2965.92,3008.65,4.39,0.15,429087.58,5112318.81
2011/6/9,3000.4,3004.06,2951.89,2951.89,-56.76,-1.89,474966.36,5538128.04
2011/6/10,2947.93,2964.08,2925.87,2961.93,10.04,0.34,422018.82,5094299.29
2011/6/13,2940.39,2957.52,2921.75,2950.35,-11.58,-0.39,383516.68,4699128.34
2011/6/14,2947.66,3000.53,2943.53,2993.56,43.21,1.46,559828.15,6615891.14
2011/6/15,2984.96,2999.15,2963.11,2963.12,-30.44,-1.02,443908.52,5446770.1
2011/6/16,2939.68,2946.82,2915.4,2917.58,-45.54,-1.54,411354.82,4706718.55
2011/6/17,2916.41,2934.06,2891.02,2892.16,-25.42,-0.87,411765.3,5164715.62
2011/6/20,2888.94,2896.08,2862.41,2874.9,-17.26,-0.6,379919.82,4541669.68
2011/6/21,2883.35,2909.57,2877.05,2909.07,34.18,1.19,420389.23,5016067.89
2011/6/22,2913.67,2921.03,2894.18,2908.58,-0.49,-0.02,373188.02,4326382.57
2011/6/23,2899.01,2966.54,2888.68,2957.63,49.05,1.69,459411.17,5527688.63
2011/6/24,2946.61,3047.94,2944.05,3027.47,69.84,2.36,854592.4,10497292.32
2011/6/27,3028.5,3056.02,3019.24,3036.49,9.02,0.3,656157.71,7904415.27
2011/6/28,3040.18,3046.8,3014,3041.73,5.24,0.17,557662.54,7033338.49
2011/6/29,3039.05,3043.82,2999.95,3000.17,-41.57,-1.37,534768.48,6171762.3
2011/6/30,3003.23,3058.63,3003.23,3044.09,43.92,1.46,625025.49,7389166.88
2011/7/1,3052.12,3071.21,3034.07,3049.75,5.66,0.19,567666.53,7261464.54
2011/7/4,3064.94,3124.58,3064.94,3121.98,72.24,2.37,804640.31,10267982.14
2011/7/5,3122.9,3128.53,3105.09,3122.5,0.52,0.02,677633.35,8199982.79
2011/7/6,3116.12,3116.12,3084.83,3113.71,-8.79,-0.28,615558.07,7655699.7
2011/7/7,3123.29,3140.1,3101.1,3101.68,-12.03,-0.39,718103.6,9212055.01
2011/7/8,3105.49,3124.39,3093.37,3109.18,7.5,0.24,512825.93,6515554.29
2011/7/11,3097.87,3121,3086.26,3113.21,4.02,0.13,479206.6,6223724.88
2011/7/12,3089.14,3090.1,3054.8,3056.91,-56.3,-1.81,571079.84,7122264.04
2011/7/13,3060.42,3108.5,3060.42,3106.25,49.34,1.61,541143.67,6829483.03
2011/7/14,3112.59,3126.15,3092.47,3115.75,9.5,0.31,603149.35,7994850.5
2011/7/15,3105.5,3130.78,3097.34,3128.89,13.14,0.42,615503.22,7942484.9
2011/7/18,3131.8,3137.92,3113.67,3122.6,-6.29,-0.2,606913.11,7822503.1
2011/7/19,3108.47,3109.92,3088.38,3095.13,-27.47,-0.88,533887.09,6850606.89
2011/7/20,3113.71,3119.54,3071.85,3091.57,-3.56,-0.11,441183.31,5693099.3
2011/7/21,3092.27,3099.28,3058.26,3059.14,-32.43,-1.05,440846.91,5794263.74
2011/7/22,3066.19,3083.19,3059.6,3067.99,8.85,0.29,372572.55,4961894.84
2011/7/25,3050.9,3050.9,2958.88,2968.29,-99.7,-3.25,671809.96,7751363.23
2011/7/26,2965.72,2980.86,2957.61,2977.77,9.48,0.32,435154.57,4956068.45
2011/7/27,2961.58,3002.69,2951.52,3000.05,22.29,0.75,483856.12,5874622.03
2011/7/28,2973.64,2984.38,2956.71,2981,-19.05,-0.63,481389.84,6067859.8
2011/7/29,2981.02,2995.97,2948.08,2972.08,-8.92,-0.3,462982.53,5435823.73
2011/8/1,2969.11,2991.05,2958.83,2977.72,5.64,0.19,338869.49,4120312.3
2011/8/2,2958.85,2958.85,2919.01,2956.38,-21.34,-0.72,389783.57,4843529.54
2011/8/3,2930.19,2969.13,2927.1,2954.87,-1.51,-0.05,386683.62,4959398.38
2011/8/4,2962.91,2983.01,2951.84,2960.31,5.44,0.18,329857.19,4133565.66
2011/8/5,2881.74,2916.41,2868.16,2897.42,-62.89,-2.12,493168.54,6024001.74
2011/8/8,2864.51,2888.77,2747.97,2793.9,-103.52,-3.57,715177.66,8369478.75
2011/8/9,2720.95,2812.77,2697.06,2798.19,4.29,0.15,698426.76,7965327.82
2011/8/10,2845.35,2858.55,2820.12,2824.12,25.93,0.93,586593.12,6858054.06
2011/8/11,2779.72,2867.31,2777.76,2866.92,42.8,1.52,589976.89,6922394.54
2011/8/12,2881.55,2894.22,2868.87,2875.37,8.44,0.29,571974.06,6348764.37
2011/8/15,2883.17,2917.88,2870.19,2917.88,42.52,1.48,598754.76,6110222.65
2011/8/16,2920.83,2932.14,2888.33,2897.58,-20.3,-0.7,509626.81,5749662.83
2011/8/17,2893.85,2910.84,2881.63,2886.01,-11.57,-0.4,391781.79,4189185.36
2011/8/18,2887.1,2890,2832.27,2834.25,-51.76,-1.79,407688.83,4578442.32
2011/8/19,2789.35,2814.1,2782.56,2807.66,-26.59,-0.94,432596.5,4844296.2
2011/8/22,2809.33,2829.69,2768.42,2777.79,-29.88,-1.06,342096.85,4013653.86
2011/8/23,2788.7,2821,2777.29,2821,43.22,1.56,326205.14,3644199.45
2011/8/24,2834.58,2845.47,2804.82,2810.02,-10.99,-0.39,353015.65,4193977.8
2011/8/25,2818.7,2904.44,2815.91,2903.84,93.82,3.34,722168.45,7574596.01
2011/8/26,2889.38,2907.4,2876.83,2901.22,-2.62,-0.09,456041.02,5175942.77
2011/8/29,2875.78,2875.78,2847.48,2852.81,-48.41,-1.67,442678.5,4989265.32
2011/8/30,2875.14,2901.73,2838.33,2841.74,-11.07,-0.39,431378.72,4856579.03
2011/8/31,2843.99,2855.31,2823.77,2846.78,5.04,0.18,321078.99,3762454.41
2011/9/1,2852.39,2869.25,2825.96,2834.54,-12.24,-0.43,301187.02,3514372.73
2011/9/2,2828.84,2836.62,2790.77,2803.85,-30.68,-1.08,293171.16,3196059.88
2011/9/5,2780.83,2780.83,2743.38,2743.82,-60.04,-2.14,320056.6,3604031.26
2011/9/6,2727.75,2745.36,2711.07,2723.3,-20.51,-0.75,297139.82,3374680.51
2011/9/7,2738.79,2779.21,2730.06,2779.09,55.79,2.05,332653.81,3709666.22
2011/9/8,2788.83,2789.11,2755.8,2756.11,-22.99,-0.83,268387.35,3120944.11
2011/9/9,2770.15,2796.35,2739.62,2751.1,-5.01,-0.18,270735.03,3034813.11
2011/9/13,2712.44,2726.19,2698.66,2720.28,-30.81,-1.12,267137.64,3003434
2011/9/14,2729.26,2736.91,2677.13,2733.11,12.83,0.47,304247.8,3285841.66
2011/9/15,2734.55,2754.19,2728.91,2729.05,-4.06,-0.15,311719.25,3250710.91
2011/9/16,2744.22,2755.89,2729,2733.99,4.94,0.18,275559.32,2974391.2
2011/9/19,2718.32,2718.32,2678.8,2679.27,-54.72,-2,290909.41,2973141.61
2011/9/20,2675.04,2702.28,2664.1,2689.85,10.57,0.39,255986.81,2727434.74
2011/9/21,2691.7,2778.35,2677.35,2771.01,81.17,3.02,561941.71,5914648.72
2011/9/22,2745.15,2754.92,2684.94,2685.69,-85.32,-3.08,471026.6,4779333.41
2011/9/23,2644.29,2681.23,2631.43,2669.48,-16.21,-0.6,425922.24,4593433.47
2011/9/26,2645.25,2679.56,2603.11,2610.92,-58.56,-2.19,391751.24,4049502.25
2011/9/27,2634.93,2652.56,2613.42,2637.88,26.96,1.03,350219.74,3730131.09
2011/9/28,2654.83,2660.1,2602.63,2610.59,-27.29,-1.03,341695.55,3619591.96
2011/9/29,2593.56,2615.14,2577.29,2588.19,-22.41,-0.86,370935.93,3770858.44
2011/9/30,2595.58,2607.57,2572.19,2581.35,-6.83,-0.26,320508.22,3237667.83
2011/10/10,2588.35,2595.32,2552.28,2557.08,-24.27,-0.94,283251.22,2814990.21
2011/10/11,2625.16,2635.69,2526.65,2551.99,-5.09,-0.2,450298.48,4740989.22
2011/10/12,2537.4,2647.02,2523.34,2644.76,92.76,3.63,659456.8,6282283.18
2011/10/13,2636.86,2672.91,2629.41,2662.6,17.84,0.67,604262.01,5663104.38
2011/10/14,2655.36,2665.44,2629.88,2653.78,-8.82,-0.33,383369.48,3732670.96
2011/10/17,2658.95,2687.1,2653.38,2666.95,13.17,0.5,361583.15,3810162.04
2011/10/18,2646.84,2651.73,2589.21,2592.21,-74.74,-2.8,393734.48,3945330.34
2011/10/19,2599.92,2617.41,2580.66,2583.08,-9.13,-0.35,311161.66,3211496.71
2011/10/20,2566.6,2570.1,2500.49,2520.53,-62.55,-2.42,398424.62,3940960
2011/10/21,2522.26,2538.12,2504.69,2507.88,-12.66,-0.5,298435.03,2909070.7
2011/10/24,2517.06,2581.13,2501.96,2576.67,68.79,2.74,463458.01,4405673.11
2011/10/25,2572.71,2633.97,2560.05,2625.43,48.76,1.89,579673.75,5753346.22
2011/10/26,2613.27,2679.66,2611.01,2651.65,26.23,1,730982.4,6953436.35
2011/10/27,2658.43,2672.84,2647.3,2657.48,5.83,0.22,488203.91,4740321.93
2011/10/28,2694.54,2729.14,2689.38,2709.02,51.54,1.94,716431.05,7290841.97
2011/10/31,2704.54,2709.32,2680.99,2695.31,-13.71,-0.51,504071.12,5252249.91
2011/11/1,2672.51,2726.09,2669.05,2697.53,2.23,0.08,552066.51,5606760.55
2011/11/2,2658.55,2742.94,2653.72,2742.39,44.86,1.66,643615.84,6532747.63
2011/11/3,2752.63,2781.04,2743.2,2744.3,1.91,0.07,848207.6,9050255
2011/11/4,2770.57,2781.99,2748.98,2763.75,19.45,0.71,619582.18,6350086.86
2011/11/7,2750.99,2769.3,2733.17,2736.25,-27.5,-0.99,453750.56,4776193.51
2011/11/8,2745.06,2756.09,2723.69,2727.71,-8.54,-0.31,478842.52,4786491.27
2011/11/9,2739.15,2755.81,2710.05,2751.65,23.94,0.88,468779.6,4848423.01
2011/11/10,2720.84,2729.57,2698.31,2699.59,-52.07,-1.89,511737.02,5179394.85
2011/11/11,2705.24,2713.91,2685.1,2695,-4.59,-0.17,366366.96,3872421.93
2011/11/14,2717.54,2751.88,2714.86,2750.2,55.19,2.05,463909.43,5133348.9
2011/11/15,2746.77,2754,2732.91,2744.68,-5.52,-0.2,417598.64,4698073.9
2011/11/16,2745.86,2746.29,2659.15,2670.12,-74.56,-2.72,559492.39,5784419.9
2011/11/17,2671.95,2687.83,2660.65,2662.02,-8.1,-0.3,352476.52,3776263.59
2011/11/18,2643.67,2646.21,2601.18,2606.5,-55.52,-2.09,424147.18,4494947.71
2011/11/21,2608.56,2613.26,2587.74,2609.69,3.19,0.12,279718.96,3117540.68
2011/11/22,2592.23,2611.15,2580.78,2609.48,-0.21,-0.01,290690.78,3188673.51
2011/11/23,2613.29,2617.09,2578.16,2584.01,-25.46,-0.98,285314.12,3095856.35
2011/11/24,2565.69,2604.24,2557.7,2588.92,4.9,0.19,303196.01,3189472.69
2011/11/25,2585.14,2598.39,2563.65,2569.97,-18.94,-0.73,239137.66,2750935.85
2011/11/28,2578.34,2589.35,2562.49,2573.32,3.35,0.13,256669.36,2917953.94
2011/11/29,2595.09,2609.19,2580.29,2608.57,35.25,1.37,300258.78,3496242.6
2011/11/30,2600.1,2601.9,2507.18,2521.52,-87.05,-3.34,423526.45,4245420.54
2011/12/1,2596.15,2630.66,2577.72,2583.61,62.09,2.46,635202.52,6614680.95
2011/12/2,2570.56,2575.69,2543.53,2557.31,-26.3,-1.02,321837.03,3316841.93
2011/12/5,2561.2,2561.2,2517.18,2521.39,-35.93,-1.4,320633.88,3274992.74
2011/12/6,2515.04,2525.67,2499.57,2516.34,-5.04,-0.2,262975.81,2631094.16
2011/12/7,2517.34,2534.53,2509.78,2528.23,11.89,0.47,232618.39,2343373.05
2011/12/8,2525.04,2549.1,2494.69,2525,-3.23,-0.13,277777.44,2784368.36
2011/12/9,2506.62,2525.16,2496.97,2503.46,-21.54,-0.85,240290.59,2547724.2
2011/12/12,2497.92,2502.05,2476.12,2477.69,-25.77,-1.03,219012.49,2120044.41
2011/12/13,2467.02,2472.66,2418.67,2421.93,-55.76,-2.25,357175.34,3326915.42
2011/12/14,2415.94,2433.55,2392.3,2397.48,-24.45,-1.01,253201.09,2375360.64
2011/12/15,2382.44,2384.47,2340.45,2340.79,-56.69,-2.36,367508.34,3390040.2
2011/12/16,2339.98,2390.38,2332.14,2390.13,49.34,2.11,363023.39,3365205.88
2011/12/19,2370.42,2387.89,2321.66,2384.41,-5.72,-0.24,379097.52,3371137.1
2011/12/20,2376.71,2412.57,2373.86,2377.07,-7.34,-0.31,324023.27,2996765.87
2011/12/21,2397.28,2404.78,2337.69,2339.11,-37.96,-1.6,312095.25,3091783.97
2011/12/22,2325.27,2358.47,2294.61,2341.34,2.23,0.1,366838.58,3184545.53
2011/12/23,2337.38,2382.71,2331.96,2359.16,17.82,0.76,331619.04,2991029.69
2011/12/26,2345.56,2369.82,2334.79,2335.7,-23.46,-0.99,282240.87,2503305.31
2011/12/27,2332.83,2346.38,2302.41,2305.04,-30.67,-1.31,292773.14,2677702.13
2011/12/28,2295.87,2309.65,2267.11,2307.93,2.89,0.13,328820.2,2883927.42
2011/12/29,2297.29,2323.49,2293.87,2311.36,3.43,0.15,308877,2686822.33
2011/12/30,2318.67,2349.03,2318.67,2345.74,34.38,1.49,358652.43,3236265.03
2012/1/4,2361.5,2365.99,2298.3,2298.75,-46.99,-2,343445.67,3257255.13
2012/1/5,2290.78,2316.66,2272.15,2276.39,-22.37,-0.97,430164.8,3763527.21
2012/1/6,2274.35,2291.89,2254.57,2290.6,14.22,0.62,351989.92,3107936.23
2012/1/9,2291.18,2368.89,2271.72,2368.57,77.97,3.4,547273.41,5147812.7
2012/1/10,2365.77,2449.96,2361.28,2447.35,78.78,3.33,811549.89,7524915.71
2012/1/11,2444.76,2453.15,2423.32,2435.61,-11.74,-0.48,587056.74,5758721.93
2012/1/12,2426.82,2464.38,2423.32,2435.22,-0.39,-0.02,471212.75,4787740.73
2012/1/13,2438.41,2445.79,2374.55,2394.33,-40.89,-1.68,455139.97,4722833.86
2012/1/16,2376.95,2394.5,2345.63,2345.65,-48.68,-2.03,305271.45,3441038.53
2012/1/17,2347.57,2462.43,2329.25,2460.6,114.95,4.9,642056.48,6432413.11
2012/1/18,2464.92,2485.5,2414.53,2422.19,-38.41,-1.56,638923.58,6705883.89
2012/1/19,2423.86,2480.21,2414.99,2468.35,46.16,1.91,556157.26,5637765.33
2012/1/20,2476.73,2510.34,2462.59,2504.09,35.74,1.45,545297.83,5747447.57
2012/1/30,2508.88,2508.88,2460.4,2460.72,-43.37,-1.73,435171.48,4477088.53
2012/1/31,2462.34,2472.84,2447.77,2464.26,3.54,0.14,307015.01,3269413.21
2012/2/1,2458.23,2481.66,2423.45,2428.99,-35.27,-1.43,350153.74,3775232.08
2012/2/2,2437.47,2486.24,2429.71,2486.24,57.24,2.36,420669.85,4412638.37
2012/2/3,2478.34,2514.65,2470.28,2506.09,19.85,0.8,499492.4,5150754.6
2012/2/6,2511.17,2520.76,2488.71,2504.32,-1.77,-0.07,450799.05,4754152.35
2012/2/7,2489.03,2489.03,2441.7,2457.95,-46.37,-1.85,396791.64,4003427.71
2012/2/8,2456.42,2534.16,2451,2528.24,70.28,2.86,561864.56,6172130.5
2012/2/9,2525.59,2546.03,2513.13,2529.23,1,0.04,592997.51,6345620.46
2012/2/10,2521.68,2560.03,2521.16,2533.62,4.39,0.17,615758.77,6002948.24
2012/2/13,2504.41,2553.45,2496.31,2531.98,-1.64,-0.06,519139.73,5428262.24
2012/2/14,2528.97,2533.26,2506.54,2522.11,-9.87,-0.39,404301.01,4372368.23
2012/2/15,2515.83,2562.07,2511.29,2549.61,27.5,1.09,580903.7,6042239.41
2012/2/16,2544.64,2559.35,2519.04,2536.07,-13.53,-0.53,543954.31,5516563.33
2012/2/17,2551.82,2558.35,2522.86,2537.09,1.01,0.04,389947.16,4045800.34
2012/2/20,2571.91,2574.75,2539.9,2540.71,3.62,0.14,561533.29,5674891.29
2012/2/21,2544.84,2562.91,2520.79,2562.45,21.75,0.86,478948.08,4775822.55
2012/2/22,2564.32,2598.86,2560.34,2597.48,35.02,1.37,763766.56,7642180.69
2012/2/23,2595.78,2614.54,2590.52,2606.26,8.78,0.34,703771.26,7261208.93
2012/2/24,2607.34,2648.02,2602.78,2648.02,41.76,1.6,859997.08,8805861.67
2012/2/27,2658.12,2693.84,2656.57,2656.57,8.56,0.32,1015140.34,10667020.76
2012/2/28,2652.34,2671.83,2641.46,2662.46,5.89,0.22,775925.36,7721305.3
2012/2/29,2655.86,2666.65,2631.78,2634.14,-28.32,-1.06,591202.06,6487522.12
2012/3/1,2622.74,2647.79,2621.86,2633.35,-0.8,-0.03,421484.41,4652407.97
2012/3/2,2637.96,2679.93,2637.96,2679.93,46.59,1.77,641220.34,6698159.14
2012/3/5,2687.74,2694.61,2660.96,2662.7,-17.24,-0.64,713954.58,7497326.11
2012/3/6,2654.8,2657.96,2615.6,2621.05,-41.65,-1.56,624471.48,6885255.78
2012/3/7,2596.48,2628.59,2594.13,2603.01,-18.05,-0.69,569487.33,6324329.3
2012/3/8,2612.4,2645.95,2612.4,2635.79,32.79,1.26,575494.13,6445885.1
2012/3/9,2644.1,2664.41,2631.41,2664.3,28.51,1.08,552589.21,6596344.17
2012/3/12,2663.24,2666.43,2636.42,2654.4,-9.9,-0.37,623272.16,7436770.2
2012/3/13,2653.68,2681.33,2649.17,2681.07,26.67,1,584044.69,6642976.43
2012/3/14,2694.48,2705.75,2595.34,2605.11,-75.97,-2.83,1084265.4,11708040.87
2012/3/15,2602.66,2618.25,2575.44,2585.55,-19.56,-0.75,725659.6,7704276.65
2012/3/16,2591.8,2624.32,2577.25,2623.52,37.97,1.47,580912.59,6745182.23
2012/3/19,2617.66,2631.05,2598.63,2630.01,6.49,0.25,576466.25,6880393.8
2012/3/20,2622.66,2622.66,2584.02,2584.45,-45.57,-1.73,581140.65,6426381.72
2012/3/21,2597.38,2613.27,2569.08,2587.79,3.35,0.13,580025.44,6667492.01
2012/3/22,2586.94,2599.24,2570.45,2583.75,-4.05,-0.16,449267.77,5011550.59
2012/3/23,2575.33,2578.83,2544.53,2552.94,-30.81,-1.19,433292.56,4781244.3
2012/3/26,2551.43,2562.93,2540.7,2555.44,2.5,0.1,318162.11,3635613.39
2012/3/27,2565.55,2571.9,2544.37,2547.14,-8.3,-0.32,359446.04,4739445.49
2012/3/28,2538.46,2540.42,2471.03,2474.9,-72.24,-2.84,500057.9,5499364.1
2012/3/29,2463.69,2476.48,2429.73,2443.12,-31.78,-1.28,461313.04,4865159.59
2012/3/30,2447.94,2461.98,2438.49,2454.9,11.78,0.48,370270.86,3913973.49
2012/4/5,2449.21,2517.39,2441.27,2512.83,57.93,2.36,543316.87,5804969.1
2012/4/6,2509.45,2525.53,2502.7,2519.83,7,0.28,423685.76,4720779.51
2012/4/9,2510.53,2518.38,2491.59,2495.15,-24.68,-0.98,353709.86,3818075.18
2012/4/10,2490.28,2519.81,2459.35,2519.79,24.64,0.99,413359.05,4406483.39
2012/4/11,2494.52,2541.13,2489.33,2520.04,0.25,0.01,425103.1,4362798.39
2012/4/12,2522.83,2570.84,2516.57,2570.44,50.4,2,564884.09,5953695.08
2012/4/13,2575.05,2593.79,2570.04,2580.45,10.02,0.39,530926.43,6189297.74
2012/4/16,2564.23,2586.2,2559.78,2574.04,-6.41,-0.25,408397,4265075.64
2012/4/17,2572.36,2578.76,2541.54,2541.88,-32.16,-1.25,378154.67,3832841.71
2012/4/18,2550.91,2602.11,2546,2599.91,58.03,2.28,586884.08,5936100.59
2012/4/19,2598.33,2606.86,2585.3,2596.06,-3.85,-0.15,464481.09,5551293.15
2012/4/20,2591.51,2627.38,2589.35,2626.84,30.78,1.19,614463.79,6382990.81
2012/4/23,2624.75,2632.09,2599.11,2606.04,-20.8,-0.79,586649.38,6207394.96
2012/4/24,2594.8,2640.3,2559.46,2604.87,-1.17,-0.04,711395.58,7315051.4
2012/4/25,2598.23,2631.44,2593.33,2625.99,21.12,0.81,624680.53,6352945.89
2012/4/26,2632.72,2643.77,2617.09,2631.49,5.5,0.21,589656.67,6437748.67
2012/4/27,2630.55,2637.92,2623.6,2626.16,-5.33,-0.2,482335.86,5334551.6
2012/5/2,2660.67,2697.95,2643.53,2683.49,57.33,2.18,801486.54,9236609.2
2012/5/3,2679.52,2693.88,2675.81,2691.52,8.03,0.3,593610.9,7233733.64
2012/5/4,2689.62,2716.03,2677.14,2715.88,24.36,0.91,632180.86,7369955.11
2012/5/7,2699.45,2717.78,2694.32,2717.78,1.9,0.07,685473.14,8271566.86
2012/5/8,2717.41,2717.83,2683.56,2709.12,-8.66,-0.32,631108.4,7374449.8
2012/5/9,2685.19,2685.19,2655.32,2657.51,-51.6,-1.9,584002.83,6948257.86
2012/5/10,2657.87,2667.68,2649.38,2657.21,-0.3,-0.01,469625.76,5405695.36
2012/5/11,2652.31,2666.57,2636.52,2636.92,-20.3,-0.76,410061.43,4939289.83
2012/5/14,2653.81,2656.28,2613.35,2615.53,-21.38,-0.81,520824.84,6033129.45
2012/5/15,2597.64,2618.18,2591.6,2617.37,1.84,0.07,457672.71,5137476.19
2012/5/16,2610.16,2612.63,2574.08,2574.65,-42.73,-1.63,432802.74,4786353.63
2012/5/17,2577.96,2619.59,2571.2,2613.94,39.3,1.53,437283.89,4920391
2012/5/18,2595.55,2603.19,2567.3,2573.98,-39.97,-1.53,434221.24,4690751.18
2012/5/21,2572.37,2604.22,2563.97,2587.23,13.26,0.51,386020.9,4430040.58
2012/5/22,2598.17,2627.6,2597.6,2627.53,40.29,1.56,427735.29,4939241.3
2012/5/23,2621.79,2635.78,2598.29,2616.87,-10.66,-0.41,437195.31,5256340.33
2012/5/24,2613.1,2630.41,2588.21,2595.26,-21.61,-0.83,428440.66,5006443.99
2012/5/25,2595.26,2602.17,2565.65,2573.1,-22.16,-0.85,392730.04,4142008.18
2012/5/28,2562.6,2614.85,2545.34,2614.69,41.59,1.62,563392.75,5841234.3
2012/5/29,2615.15,2658.26,2612.56,2650.85,36.16,1.38,721356.37,7868150.46
2012/5/30,2646.37,2655.16,2636.52,2642.26,-8.6,-0.32,518554.36,5697627.54
2012/5/31,2623.16,2645.59,2617.23,2632.04,-10.22,-0.39,441074.69,4987504.14
2012/6/1,2633.6,2653.86,2623.29,2633,0.96,0.04,441910.56,5384340.43
2012/6/4,2598.73,2608.32,2558.92,2559.03,-73.97,-2.81,524785.02,6061556.95
2012/6/5,2565.19,2573.89,2548.76,2558.84,-0.18,-0.01,377799.1,4355330.36
2012/6/6,2564.23,2573.74,2547.33,2557.4,-1.44,-0.06,338576.94,4131690.86
2012/6/7,2579.43,2584.04,2536.26,2542.18,-15.22,-0.6,348411.86,4205300.01
2012/6/8,2558.84,2559.13,2520.41,2524.33,-17.86,-0.7,438564.26,4763800.59
2012/6/11,2529.6,2565.43,2523.77,2558.27,33.94,1.34,400982.6,4344965.75
2012/6/12,2543.77,2553.92,2529.95,2540.18,-18.09,-0.71,379366.76,4025991.15
2012/6/13,2546.79,2581.12,2539.63,2580.64,40.46,1.59,450145.68,5129126.95
2012/6/14,2573.33,2584.71,2558.57,2560.42,-20.22,-0.78,402479.34,4633182.26
2012/6/15,2565.19,2580.17,2538.57,2568.05,7.63,0.3,427860.78,4886830.29
2012/6/18,2576.63,2593.22,2572.99,2581.21,13.16,0.51,356936.28,4085245.02
2012/6/19,2577.36,2577.36,2556.1,2558.62,-22.59,-0.88,327005.53,3702004.13
2012/6/20,2563.64,2570.66,2549.44,2552.61,-6.01,-0.23,298506.39,3357366.98
2012/6/21,2547.05,2547.05,2502.42,2512.19,-40.43,-1.58,353967.32,3860795.9
2012/6/25,2501.16,2501.16,2455.01,2456.52,-55.67,-2.22,401067.35,4250350.72
2012/6/26,2442.56,2465.12,2434.64,2454.92,-1.6,-0.07,317340.08,3389651.17
2012/6/27,2452.67,2470.76,2444.34,2447.2,-7.72,-0.31,300075.53,3143759.74
2012/6/28,2451.66,2459.19,2425.24,2425.73,-21.47,-0.88,305431.13,3441879.32
2012/6/29,2418.86,2462.82,2417.49,2461.61,35.88,1.48,379949.41,4097653.84
2012/7/2,2473.55,2473.97,2452.99,2465.24,3.63,0.15,405100.78,4565147.65
2012/7/3,2464.85,2490.55,2457.45,2468.72,3.48,0.14,386933.54,4500465.39
2012/7/4,2474.53,2481.34,2456,2464.92,-3.8,-0.15,344521.42,3783765.99
2012/7/5,2450.3,2450.3,2420,2430.37,-34.55,-1.4,347261.45,3594620.44
2012/7/6,2435.06,2477.23,2420.36,2472.61,42.24,1.74,496106.05,5660177.89
2012/7/9,2455.89,2470.21,2414.95,2416.04,-56.58,-2.29,492233.02,5460173.25
2012/7/10,2411,2426.53,2402.37,2406.71,-9.33,-0.39,355499.84,3853902.52
2012/7/11,2402.18,2427.8,2402.15,2425.57,18.87,0.78,376243.12,3985189.22
2012/7/12,2420.04,2460.56,2404.58,2449.18,23.61,0.97,567176.91,6513753.69
2012/7/13,2441.01,2467.99,2438.98,2450.63,1.45,0.06,367252.56,4201358.12
2012/7/16,2452.6,2452.6,2399.61,2399.73,-50.9,-2.08,427718.7,4584488.21
2012/7/17,2391.9,2421.93,2391.28,2414.2,14.47,0.6,334243.29,3828544.16
2012/7/18,2412.06,2420.78,2373.65,2414.34,0.13,0.01,417517.88,4432549.26
2012/7/19,2407.44,2444.06,2401.29,2424.32,9.99,0.41,469490.52,4770403.9
2012/7/20,2415.71,2423.8,2392.18,2398.46,-25.87,-1.07,376197.54,3668362.4
2012/7/23,2379.89,2379.89,2357.51,2365.43,-33.02,-1.38,323903.69,3317892.86
2012/7/24,2353.22,2392.35,2352.8,2375.99,10.56,0.45,303100.79,3114910.58
2012/7/25,2368.38,2381.04,2357.47,2360.08,-15.91,-0.67,248965.01,2573059.81
2012/7/26,2360.13,2374.87,2344.7,2347.49,-12.6,-0.53,313140.94,3132639.5
2012/7/27,2353.94,2364.98,2341.29,2349.11,1.62,0.07,310905.25,3304818.21
2012/7/30,2350.78,2367.03,2334,2335.79,-13.32,-0.57,304848.51,2990797.23
2012/7/31,2336.88,2350.07,2329.51,2332.92,-2.87,-0.12,320997.23,3119633.25
2012/8/1,2332.13,2371.12,2331.95,2358.65,25.73,1.1,314208.48,3127776.44
2012/8/2,2354.07,2358.56,2325.61,2334.88,-23.77,-1.01,315161.59,2975116.66
2012/8/3,2340.25,2354.16,2329.93,2353.74,18.86,0.81,297697.85,3110694.73
2012/8/6,2350.12,2388.36,2348.12,2385.61,31.87,1.35,418206.65,4368668.63
2012/8/7,2383.26,2390.78,2379.45,2388.87,3.26,0.14,382854.89,4040371.15
2012/8/8,2390.96,2405.18,2382.83,2389.8,0.92,0.04,378104.51,4134086.22
2012/8/9,2388.43,2412.14,2378.85,2411.7,21.9,0.92,356589.51,4325609.69
2012/8/10,2409.94,2413.42,2395.91,2399.75,-11.95,-0.5,347029.95,4069922.25
2012/8/13,2394.5,2394.5,2350.81,2351.93,-47.82,-1.99,447835.46,4624967.62
2012/8/14,2352.66,2357.85,2324.91,2357.02,5.09,0.22,398500.66,4240468.75
